study_key,label,code,from_submodel,to_submodel,parameter_family,parameter,travel_label,from_value,to_value,from_rate_Gpc3yr,to_rate_Gpc3yr,study_color_code,compact_object_type
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_Rapid_GM2020_a1_a5,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_Rapid_GM2020_α1,Zevin_S+2012_Pessimistic_Rapid_GM2020_α5,common envelope efficiency (alpha_CE),alpha,α = 1.0 to 5.0,1,5,33,31,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_Rapid_GM2020_a1_a5,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_Rapid_GM2020_α1,Zevin_S+2012_Pessimistic_Rapid_GM2020_α5,common envelope efficiency (alpha_CE),alpha,α = 1.0 to 5.0,1,5,870,2000,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_Rapid_Bimodal_a1_a5,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_Rapid_Bimodal_α1,Zevin_S+2012_Pessimistic_Rapid_Bimodal_α5,common envelope efficiency (alpha_CE),alpha,α = 1.0 to 5.0,1,5,130,130,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_Rapid_Bimodal_a1_a5,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_Rapid_Bimodal_α1,Zevin_S+2012_Pessimistic_Rapid_Bimodal_α5,common envelope efficiency (alpha_CE),alpha,α = 1.0 to 5.0,1,5,11,13,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_Rapid_Bimodal_a1_a5,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_Rapid_Bimodal_α1,Zevin_S+2012_Pessimistic_Rapid_Bimodal_α5,common envelope efficiency (alpha_CE),alpha,α = 1.0 to 5.0,1,5,600,1500,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_delayed_GM2020,Zevin_MdS2017_Optimistic_1.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,2000,2300,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_delayed_GM2020,Zevin_MdS2017_Optimistic_1.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,230,440,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_delayed_GM2020,Zevin_MdS2017_Optimistic_1.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,1400,1400,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_delayed_Bimodal,Zevin_MdS2017_Optimistic_1.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,1200,1600,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_delayed_Bimodal,Zevin_MdS2017_Optimistic_1.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,21,230,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_delayed_Bimodal,Zevin_MdS2017_Optimistic_1.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,1000,1000,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_delayed_GM2020,Zevin_MdS2017_Optimistic_5.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,6900,6700,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_delayed_GM2020,Zevin_MdS2017_Optimistic_5.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,1100,420,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_delayed_GM2020,Zevin_MdS2017_Optimistic_5.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,8900,8400,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_delayed_Bimodal,Zevin_MdS2017_Optimistic_5.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,4600,5700,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_delayed_Bimodal,Zevin_MdS2017_Optimistic_5.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,200,270,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_delayed_Bimodal,Zevin_MdS2017_Optimistic_5.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,4600,5000,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_delayed_GM2020,Zevin_MdS2017_Pessimistic_1.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,360,400,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_delayed_GM2020,Zevin_MdS2017_Pessimistic_1.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,44,55,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_delayed_GM2020,Zevin_MdS2017_Pessimistic_1.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,1000,1000,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_delayed_Bimodal,Zevin_MdS2017_Pessimistic_1.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,240,310,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_delayed_Bimodal,Zevin_MdS2017_Pessimistic_1.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,5.5,26,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_delayed_Bimodal,Zevin_MdS2017_Pessimistic_1.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,850,770,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_delayed_GM2020,Zevin_MdS2017_Pessimistic_5.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,480,440,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_delayed_GM2020,Zevin_MdS2017_Pessimistic_5.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,140,45,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_delayed_GM2020,Zevin_MdS2017_Pessimistic_5.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,2800,3100,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_delayed_Bimodal,Zevin_MdS2017_Pessimistic_5.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,280,370,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_delayed_Bimodal,Zevin_MdS2017_Pessimistic_5.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,20,25,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_delayed_Bimodal,Zevin_MdS2017_Pessimistic_5.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,1700,2100,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_delayed_GM2020,Zevin_S+2012_Optimistic_1.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,1200,1500,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_delayed_GM2020,Zevin_S+2012_Optimistic_1.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,130,170,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_delayed_GM2020,Zevin_S+2012_Optimistic_1.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,1000,1100,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_delayed_Bimodal,Zevin_S+2012_Optimistic_1.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,720,1000,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_delayed_Bimodal,Zevin_S+2012_Optimistic_1.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,11,70,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_delayed_Bimodal,Zevin_S+2012_Optimistic_1.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,810,790,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_5.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_5.0_delayed_GM2020,Zevin_S+2012_Optimistic_5.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,2400,2300,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_5.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_5.0_delayed_GM2020,Zevin_S+2012_Optimistic_5.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,510,180,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_5.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_5.0_delayed_GM2020,Zevin_S+2012_Optimistic_5.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,5000,5100,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_5.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_5.0_delayed_Bimodal,Zevin_S+2012_Optimistic_5.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,1600,2000,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_5.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_5.0_delayed_Bimodal,Zevin_S+2012_Optimistic_5.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,72,77,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_5.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_5.0_delayed_Bimodal,Zevin_S+2012_Optimistic_5.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,3100,3400,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_1.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_1.0_delayed_GM2020,Zevin_S+2012_Pessimistic_1.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,170,200,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_1.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_1.0_delayed_GM2020,Zevin_S+2012_Pessimistic_1.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,33,33,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_1.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_1.0_delayed_GM2020,Zevin_S+2012_Pessimistic_1.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,790,870,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_1.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_1.0_delayed_Bimodal,Zevin_S+2012_Pessimistic_1.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,84,130,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_1.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_1.0_delayed_Bimodal,Zevin_S+2012_Pessimistic_1.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,3.7,11,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_1.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_1.0_delayed_Bimodal,Zevin_S+2012_Pessimistic_1.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,630,600,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_5.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_5.0_delayed_GM2020,Zevin_S+2012_Pessimistic_5.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,170,150,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_5.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_5.0_delayed_GM2020,Zevin_S+2012_Pessimistic_5.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,94,31,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_5.0_GM2020_rem,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_5.0_delayed_GM2020,Zevin_S+2012_Pessimistic_5.0_rapid_GM2020,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,1700,2000,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_5.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_5.0_delayed_Bimodal,Zevin_S+2012_Pessimistic_5.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,86,130,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_5.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_5.0_delayed_Bimodal,Zevin_S+2012_Pessimistic_5.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,11,13,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_5.0_Bimodal_rem,Zevin_2020_COSMIC,Zevin_S+2012_Pessimistic_5.0_delayed_Bimodal,Zevin_S+2012_Pessimistic_5.0_rapid_Bimodal,remnant mass prescription,remnant_mass_model,Delayed to Rapid,Delayed,Rapid,1300,1500,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_Delayed_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_Delayed_GM2020,Zevin_MdS2017_Optimistic_1.0_Delayed_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,2000,1200,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_Delayed_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_Delayed_GM2020,Zevin_MdS2017_Optimistic_1.0_Delayed_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,230,21,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_Delayed_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_Delayed_GM2020,Zevin_MdS2017_Optimistic_1.0_Delayed_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,1400,1000,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_Rapid_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_Rapid_GM2020,Zevin_MdS2017_Optimistic_1.0_Rapid_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,2300,1600,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_Rapid_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_Rapid_GM2020,Zevin_MdS2017_Optimistic_1.0_Rapid_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,440,230,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_Rapid_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_1.0_Rapid_GM2020,Zevin_MdS2017_Optimistic_1.0_Rapid_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,1400,1000,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_Delayed_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_Delayed_GM2020,Zevin_MdS2017_Optimistic_5.0_Delayed_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,6900,4600,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_Delayed_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_Delayed_GM2020,Zevin_MdS2017_Optimistic_5.0_Delayed_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,1100,200,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_Delayed_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_Delayed_GM2020,Zevin_MdS2017_Optimistic_5.0_Delayed_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,8900,4600,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_Rapid_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_Rapid_GM2020,Zevin_MdS2017_Optimistic_5.0_Rapid_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,6700,5700,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_Rapid_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_Rapid_GM2020,Zevin_MdS2017_Optimistic_5.0_Rapid_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,420,270,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_Rapid_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Optimistic_5.0_Rapid_GM2020,Zevin_MdS2017_Optimistic_5.0_Rapid_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,8400,5000,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_Delayed_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_Delayed_GM2020,Zevin_MdS2017_Pessimistic_1.0_Delayed_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,360,240,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_Delayed_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_Delayed_GM2020,Zevin_MdS2017_Pessimistic_1.0_Delayed_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,44,5.5,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_Delayed_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_Delayed_GM2020,Zevin_MdS2017_Pessimistic_1.0_Delayed_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,1000,850,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_Rapid_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_Rapid_GM2020,Zevin_MdS2017_Pessimistic_1.0_Rapid_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,400,310,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_Rapid_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_Rapid_GM2020,Zevin_MdS2017_Pessimistic_1.0_Rapid_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,55,26,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_Rapid_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_1.0_Rapid_GM2020,Zevin_MdS2017_Pessimistic_1.0_Rapid_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,1000,770,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_Delayed_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_Delayed_GM2020,Zevin_MdS2017_Pessimistic_5.0_Delayed_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,480,280,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_Delayed_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_Delayed_GM2020,Zevin_MdS2017_Pessimistic_5.0_Delayed_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,140,20,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_Delayed_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_Delayed_GM2020,Zevin_MdS2017_Pessimistic_5.0_Delayed_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,2800,1700,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_Rapid_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_Rapid_GM2020,Zevin_MdS2017_Pessimistic_5.0_Rapid_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,440,370,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_Rapid_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_Rapid_GM2020,Zevin_MdS2017_Pessimistic_5.0_Rapid_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,45,25,,BH-BH
Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_Rapid_kicks,Zevin_2020_COSMIC,Zevin_MdS2017_Pessimistic_5.0_Rapid_GM2020,Zevin_MdS2017_Pessimistic_5.0_Rapid_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,3100,2100,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_Delayed_kicks,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_Delayed_GM2020,Zevin_S+2012_Optimistic_1.0_Delayed_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,1200,720,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_Delayed_kicks,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_Delayed_GM2020,Zevin_S+2012_Optimistic_1.0_Delayed_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,130,11,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_Delayed_kicks,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_Delayed_GM2020,Zevin_S+2012_Optimistic_1.0_Delayed_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,1000,810,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_Rapid_kicks,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_Rapid_GM2020,Zevin_S+2012_Optimistic_1.0_Rapid_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,1500,1000,,BH-BH
Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_Rapid_kicks,Zevin_2020_COSMIC,Zevin_S+2012_Optimistic_1.0_Rapid_GM2020,Zevin_S+2012_Optimistic_1.0_Rapid_Bimodal,natal kick,kick_model,GM2020 to Bimodal,GM2020,Bimodal,170,70,,BH-BH
