compact_object_type,formation_channel,study_key,label,first_author,year,month,ads_url,arxiv_url,code,plotting_style,rate_Gpc3yr,rate_type,submodel,notes
NS-NS,triples,Hamers_2019_SecularMultipleBSE,Hamers and Thompson (2019),"{Hamers}, Adrian S.",2019,9,https://ui.adsabs.harvard.edu/abs/2019ApJ...883...23H/abstract,https://arxiv.org/abs/1907.08297,SecularMultiple + BSE,range,909.0,,"sigma = 40 , low","sigma = 40 , low"
NS-NS,triples,Hamers_2019_SecularMultipleBSE,Hamers and Thompson (2019),"{Hamers}, Adrian S.",2019,9,https://ui.adsabs.harvard.edu/abs/2019ApJ...883...23H/abstract,https://arxiv.org/abs/1907.08297,SecularMultiple + BSE,range,309.0,,"sigma = 265 , low","sigma = 265 , low"
NS-NS,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,1.3,,model 0,model 0
NS-NS,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,28.3,,model 1,model 1
NS-NS,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,1.4,,model 2,model 2
NS-NS,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,2.9,,model 3a,model 3a
NS-NS,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,6.3,,model 3b,model 3b
NS-NS,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,1.7,,model 4a,model 4a
NS-NS,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,1.4,,model 4b,model 4b
NS-NS,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,0.8,,lowest range incl Poisson uncertainty,lowest range incl Poisson uncertainty
NS-NS,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,30.2,,highest range incl Poisson uncertainty,highest range incl Poisson uncertainty
