compact_object_type,formation_channel,study_key,label,first_author,year,month,ads_url,arxiv_url,code,plotting_style,rate_Gpc3yr,rate_type,submodel,submodel string,notes,submodel change 1,submodel change 2,sfrd-1,sfrd-2,sfrd-3,sfrd-4,sigma_kick,sigma_stripped_SN,alpha_CE,beta_MT,gamma_AM,CE_pessimistic,CE_prescription,lambda_CE,RMP,PISN_prescription,MT_stability,Eddington_limited,f_WR,stellar_tracks,binding_energy
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,11.934,,MTIIISNCk20300α2,D24-MTIII-SNC-k20300-a2,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model C (Fryer et al. (2012) delayed CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian natal kicks: sigma_ECSN = 20, sigma_CCSN = 300 km/s; alpha_CE = 2",,,,,,,300,20,2,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) delayed,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,181.935,,MTIIISNCk20300α5,D24-MTIII-SNC-k20300-a5,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model C (Fryer et al. (2012) delayed CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian natal kicks: sigma_ECSN = 20, sigma_CCSN = 300 km/s; alpha_CE = 5",,,,,,,300,20,5,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) delayed,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,183.924,,MTIIISNCk20300α10,D24-MTIII-SNC-k20300-a10,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model C (Fryer et al. (2012) delayed CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian natal kicks: sigma_ECSN = 20, sigma_CCSN = 300 km/s; alpha_CE = 10",,,,,,,300,20,10,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) delayed,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,58.266,,MTIIISNCk40150α0.1,D24-MTIII-SNC-k40150-a0.1,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model C (Fryer et al. (2012) delayed CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian natal kicks: sigma_ECSN = 40, sigma_CCSN = 150 km/s; alpha_CE = 0.1",,,,,,,150,40,0.1,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) delayed,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,39.663,,MTIIISNCk40150α0.5,D24-MTIII-SNC-k40150-a0.5,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model C (Fryer et al. (2012) delayed CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian natal kicks: sigma_ECSN = 40, sigma_CCSN = 150 km/s; alpha_CE = 0.5",,,,,,,150,40,0.5,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) delayed,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,28.782,,MTIIISNCk40150α1,D24-MTIII-SNC-k40150-a1,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model C (Fryer et al. (2012) delayed CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian natal kicks: sigma_ECSN = 40, sigma_CCSN = 150 km/s; alpha_CE = 1",,,,,,,150,40,1,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) delayed,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,27.144,,MTIIISNCk40150α2,D24-MTIII-SNC-k40150-a2,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model C (Fryer et al. (2012) delayed CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian natal kicks: sigma_ECSN = 40, sigma_CCSN = 150 km/s; alpha_CE = 2",,,,,,,150,40,2,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) delayed,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,272.025,,MTIIISNCk40150α5,D24-MTIII-SNC-k40150-a5,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model C (Fryer et al. (2012) delayed CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian natal kicks: sigma_ECSN = 40, sigma_CCSN = 150 km/s; alpha_CE = 5",,,,,,,150,40,5,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) delayed,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,369.72,,MTIIISNCk40150α10,D24-MTIII-SNC-k40150-a10,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model C (Fryer et al. (2012) delayed CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian natal kicks: sigma_ECSN = 40, sigma_CCSN = 150 km/s; alpha_CE = 10",,,,,,,150,40,10,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) delayed,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,34.632,,MTIIISNCk40300α0.1,D24-MTIII-SNC-k40300-a0.1,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model C (Fryer et al. (2012) delayed CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian natal kicks: sigma_ECSN = 40, sigma_CCSN = 300 km/s; alpha_CE = 0.1",,,,,,,300,40,0.1,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) delayed,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,21.177,,MTIIISNCk40300α0.5,D24-MTIII-SNC-k40300-a0.5,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model C (Fryer et al. (2012) delayed CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian natal kicks: sigma_ECSN = 40, sigma_CCSN = 300 km/s; alpha_CE = 0.5",,,,,,,300,40,0.5,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) delayed,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,13.104,,MTIIISNCk40300α1,D24-MTIII-SNC-k40300-a1,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model C (Fryer et al. (2012) delayed CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian natal kicks: sigma_ECSN = 40, sigma_CCSN = 300 km/s; alpha_CE = 1",,,,,,,300,40,1,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) delayed,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,10.881,,MTIIISNCk40300α2,D24-MTIII-SNC-k40300-a2,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model C (Fryer et al. (2012) delayed CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian natal kicks: sigma_ECSN = 40, sigma_CCSN = 300 km/s; alpha_CE = 2",,,,,,,300,40,2,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) delayed,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,149.292,,MTIIISNCk40300α5,D24-MTIII-SNC-k40300-a5,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model C (Fryer et al. (2012) delayed CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian natal kicks: sigma_ECSN = 40, sigma_CCSN = 300 km/s; alpha_CE = 5",,,,,,,300,40,5,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) delayed,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,174.915,,MTIIISNCk40300α10,D24-MTIII-SNC-k40300-a10,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model C (Fryer et al. (2012) delayed CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian natal kicks: sigma_ECSN = 40, sigma_CCSN = 300 km/s; alpha_CE = 10",,,,,,,300,40,10,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) delayed,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,37.791,,MTIIISNDk20α0.1,D24-MTIII-SND-k20-a0.1,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model D (Mandel & Muller (2020) stochastic CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian ECSN kick sigma_ECSN = 20 km/s; CCSN kick from Mandel & Muller (2020) stochastic SN model; alpha_CE = 0.1",,,,,,,,20,0.1,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Mandel & Muller (2020) stochastic,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,17.55,,MTIIISNDk20α0.5,D24-MTIII-SND-k20-a0.5,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model D (Mandel & Muller (2020) stochastic CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian ECSN kick sigma_ECSN = 20 km/s; CCSN kick from Mandel & Muller (2020) stochastic SN model; alpha_CE = 0.5",,,,,,,,20,0.5,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Mandel & Muller (2020) stochastic,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,11.232,,MTIIISNDk20α1,D24-MTIII-SND-k20-a1,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model D (Mandel & Muller (2020) stochastic CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian ECSN kick sigma_ECSN = 20 km/s; CCSN kick from Mandel & Muller (2020) stochastic SN model; alpha_CE = 1",,,,,,,,20,1,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Mandel & Muller (2020) stochastic,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,18.72,,MTIIISNDk20α2,D24-MTIII-SND-k20-a2,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model D (Mandel & Muller (2020) stochastic CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian ECSN kick sigma_ECSN = 20 km/s; CCSN kick from Mandel & Muller (2020) stochastic SN model; alpha_CE = 2",,,,,,,,20,2,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Mandel & Muller (2020) stochastic,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,267.228,,MTIIISNDk20α5,D24-MTIII-SND-k20-a5,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model D (Mandel & Muller (2020) stochastic CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian ECSN kick sigma_ECSN = 20 km/s; CCSN kick from Mandel & Muller (2020) stochastic SN model; alpha_CE = 5",,,,,,,,20,5,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Mandel & Muller (2020) stochastic,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,260.442,,MTIIISNDk20α10,D24-MTIII-SND-k20-a10,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model D (Mandel & Muller (2020) stochastic CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian ECSN kick sigma_ECSN = 20 km/s; CCSN kick from Mandel & Muller (2020) stochastic SN model; alpha_CE = 10",,,,,,,,20,10,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Mandel & Muller (2020) stochastic,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,37.323,,MTIIISNDk40α0.1,D24-MTIII-SND-k40-a0.1,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model D (Mandel & Muller (2020) stochastic CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian ECSN kick sigma_ECSN = 40 km/s; CCSN kick from Mandel & Muller (2020) stochastic SN model; alpha_CE = 0.1",,,,,,,,40,0.1,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Mandel & Muller (2020) stochastic,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,18.018,,MTIIISNDk40α0.5,D24-MTIII-SND-k40-a0.5,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model D (Mandel & Muller (2020) stochastic CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian ECSN kick sigma_ECSN = 40 km/s; CCSN kick from Mandel & Muller (2020) stochastic SN model; alpha_CE = 0.5",,,,,,,,40,0.5,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Mandel & Muller (2020) stochastic,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,10.998,,MTIIISNDk40α1,D24-MTIII-SND-k40-a1,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model D (Mandel & Muller (2020) stochastic CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian ECSN kick sigma_ECSN = 40 km/s; CCSN kick from Mandel & Muller (2020) stochastic SN model; alpha_CE = 1",,,,,,,,40,1,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Mandel & Muller (2020) stochastic,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,18.837,,MTIIISNDk40α2,D24-MTIII-SND-k40-a2,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model D (Mandel & Muller (2020) stochastic CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian ECSN kick sigma_ECSN = 40 km/s; CCSN kick from Mandel & Muller (2020) stochastic SN model; alpha_CE = 2",,,,,,,,40,2,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Mandel & Muller (2020) stochastic,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,261.495,,MTIIISNDk40α5,D24-MTIII-SND-k40-a5,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model D (Mandel & Muller (2020) stochastic CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian ECSN kick sigma_ECSN = 40 km/s; CCSN kick from Mandel & Muller (2020) stochastic SN model; alpha_CE = 5",,,,,,,,40,5,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Mandel & Muller (2020) stochastic,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,262.197,,MTIIISNDk40α10,D24-MTIII-SND-k40-a10,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model D (Mandel & Muller (2020) stochastic CCSN; ECSN for M_He,core = 1.83-2.25 Msun); Maxwellian ECSN kick sigma_ECSN = 40 km/s; CCSN kick from Mandel & Muller (2020) stochastic SN model; alpha_CE = 10",,,,,,,,40,10,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Mandel & Muller (2020) stochastic,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,54.873,,MTIIISNEk20150α0.1,D24-MTIII-SNE-k20150-a0.1,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model E (Fryer et al. (2012) rapid CCSN; ECSN for M_He,core = 1.83-2.25 Msun; ultra-stripped SN (USSN) for Case-BB-stripped progenitors, kick from Andrews & Zezas (2019)); Maxwellian natal kicks: sigma_ECSN = 20, sigma_CCSN = 150 km/s; alpha_CE = 0.1",,,,,,,150,20,0.1,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) rapid,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,43.173,,MTIIISNEk20150α0.5,D24-MTIII-SNE-k20150-a0.5,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model E (Fryer et al. (2012) rapid CCSN; ECSN for M_He,core = 1.83-2.25 Msun; ultra-stripped SN (USSN) for Case-BB-stripped progenitors, kick from Andrews & Zezas (2019)); Maxwellian natal kicks: sigma_ECSN = 20, sigma_CCSN = 150 km/s; alpha_CE = 0.5",,,,,,,150,20,0.5,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) rapid,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,34.515,,MTIIISNEk20150α1,D24-MTIII-SNE-k20150-a1,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model E (Fryer et al. (2012) rapid CCSN; ECSN for M_He,core = 1.83-2.25 Msun; ultra-stripped SN (USSN) for Case-BB-stripped progenitors, kick from Andrews & Zezas (2019)); Maxwellian natal kicks: sigma_ECSN = 20, sigma_CCSN = 150 km/s; alpha_CE = 1",,,,,,,150,20,1,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) rapid,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,26.793,,MTIIISNEk20150α2,D24-MTIII-SNE-k20150-a2,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model E (Fryer et al. (2012) rapid CCSN; ECSN for M_He,core = 1.83-2.25 Msun; ultra-stripped SN (USSN) for Case-BB-stripped progenitors, kick from Andrews & Zezas (2019)); Maxwellian natal kicks: sigma_ECSN = 20, sigma_CCSN = 150 km/s; alpha_CE = 2",,,,,,,150,20,2,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) rapid,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,215.163,,MTIIISNEk20150α5,D24-MTIII-SNE-k20150-a5,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model E (Fryer et al. (2012) rapid CCSN; ECSN for M_He,core = 1.83-2.25 Msun; ultra-stripped SN (USSN) for Case-BB-stripped progenitors, kick from Andrews & Zezas (2019)); Maxwellian natal kicks: sigma_ECSN = 20, sigma_CCSN = 150 km/s; alpha_CE = 5",,,,,,,150,20,5,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) rapid,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
NS-NS,isolated-binary-evolution,Deng_2024_BSE,Deng et al. (2024),Deng,2024,,,https://arxiv.org/abs/2402.04658,BSE,range,334.62,,MTIIISNEk20150α10,D24-MTIII-SNE-k20150-a10,"MT model III (near-fully conservative (Hurley et al. 2002): M2dot = M1dot x min(10 tau_KH,2 / tau_Mdot, 1)); SN model E (Fryer et al. (2012) rapid CCSN; ECSN for M_He,core = 1.83-2.25 Msun; ultra-stripped SN (USSN) for Case-BB-stripped progenitors, kick from Andrews & Zezas (2019)); Maxwellian natal kicks: sigma_ECSN = 20, sigma_CCSN = 150 km/s; alpha_CE = 10",,,,,,,150,20,10,~1,specific angular momentum of accretor (isotropic re-emission),,standard,"Xu & Li (2010a,b); Wang et al. (2016)",Fryer et al. (2012) rapid,,"q_crit ~ 2.2 (Shao & Li 2014, Fig. 1)",TRUE,,SSE,
