study_key,label,code,from_submodel,to_submodel,parameter_family,parameter,travel_label,from_value,to_value,from_rate_Gpc3yr,to_rate_Gpc3yr,study_color_code,compact_object_type
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kh_β0.8_Millennium-II,Chu_γ1.5_kb_β0.8_Millennium-II,natal kick,sigma,Chu_γ1.5_kh_β0.8_Millennium-II to Chu_γ1.5_kb_β0.8_Millennium-II,kh,kb,304,208,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kl_β0.8_EAGLE,Chu_γ1.5_kh_β0.8_EAGLE,natal kick,sigma,Chu_γ1.5_kl_β0.8_EAGLE to Chu_γ1.5_kh_β0.8_EAGLE,kl,kh,585,2.6,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kh_β0.8_EAGLE,Chu_γ1.5_kb_β0.8_EAGLE,natal kick,sigma,Chu_γ1.5_kh_β0.8_EAGLE to Chu_γ1.5_kb_β0.8_EAGLE,kh,kb,2.6,75.2,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kl_β0.8_Illustris-TNG,Chu_γ1.5_kh_β0.8_Illustris-TNG,natal kick,sigma,Chu_γ1.5_kl_β0.8_Illustris-TNG to Chu_γ1.5_kh_β0.8_Illustris-TNG,kl,kh,119,16.7,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kh_β0.8_Illustris-TNG,Chu_γ1.5_kb_β0.8_Illustris-TNG,natal kick,sigma,Chu_γ1.5_kh_β0.8_Illustris-TNG to Chu_γ1.5_kb_β0.8_Illustris-TNG,kh,kb,16.7,3.1,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kl_β0.8_Madau_Dickinson,Chu_γ1.5_kh_β0.8_Madau_Dickinson,natal kick,sigma,Chu_γ1.5_kl_β0.8_Madau_Dickinson to Chu_γ1.5_kh_β0.8_Madau_Dickinson,kl,kh,342,10.8,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kh_β0.8_Madau_Dickinson,Chu_γ1.5_kb_β0.8_Madau_Dickinson,natal kick,sigma,Chu_γ1.5_kh_β0.8_Madau_Dickinson to Chu_γ1.5_kb_β0.8_Madau_Dickinson,kh,kb,10.8,37.8,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kl_β0.6_Millennium-II,Chu_γ1.5_kh_β0.6_Millennium-II,natal kick,sigma,Chu_γ1.5_kl_β0.6_Millennium-II to Chu_γ1.5_kh_β0.6_Millennium-II,kl,kh,45.3,300,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kh_β0.6_Millennium-II,Chu_γ1.5_kb_β0.6_Millennium-II,natal kick,sigma,Chu_γ1.5_kh_β0.6_Millennium-II to Chu_γ1.5_kb_β0.6_Millennium-II,kh,kb,300,559,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kl_β0.6_EAGLE,Chu_γ1.5_kh_β0.6_EAGLE,natal kick,sigma,Chu_γ1.5_kl_β0.6_EAGLE to Chu_γ1.5_kh_β0.6_EAGLE,kl,kh,1.9,75.7,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kh_β0.6_EAGLE,Chu_γ1.5_kb_β0.6_EAGLE,natal kick,sigma,Chu_γ1.5_kh_β0.6_EAGLE to Chu_γ1.5_kb_β0.6_EAGLE,kh,kb,75.7,58,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kl_β0.6_Illustris-TNG,Chu_γ1.5_kh_β0.6_Illustris-TNG,natal kick,sigma,Chu_γ1.5_kl_β0.6_Illustris-TNG to Chu_γ1.5_kh_β0.6_Illustris-TNG,kl,kh,22.3,184,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kh_β0.6_Illustris-TNG,Chu_γ1.5_kb_β0.6_Illustris-TNG,natal kick,sigma,Chu_γ1.5_kh_β0.6_Illustris-TNG to Chu_γ1.5_kb_β0.6_Illustris-TNG,kh,kb,184,301,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kl_β0.6_Madau_Dickinson,Chu_γ1.5_kh_β0.6_Madau_Dickinson,natal kick,sigma,Chu_γ1.5_kl_β0.6_Madau_Dickinson to Chu_γ1.5_kh_β0.6_Madau_Dickinson,kl,kh,323,258,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kh_β0.6_Madau_Dickinson,Chu_γ1.5_kb_β0.6_Madau_Dickinson,natal kick,sigma,Chu_γ1.5_kh_β0.6_Madau_Dickinson to Chu_γ1.5_kb_β0.6_Madau_Dickinson,kh,kb,258,849,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kl_β0.9_Millennium-II,Chu_γ1.7_kh_β0.9_Millennium-II,natal kick,sigma,Chu_γ1.7_kl_β0.9_Millennium-II to Chu_γ1.7_kh_β0.9_Millennium-II,kl,kh,159,133,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kh_β0.9_Millennium-II,Chu_γ1.7_kb_β0.9_Millennium-II,natal kick,sigma,Chu_γ1.7_kh_β0.9_Millennium-II to Chu_γ1.7_kb_β0.9_Millennium-II,kh,kb,133,68.7,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kl_β0.9_EAGLE,Chu_γ1.7_kh_β0.9_EAGLE,natal kick,sigma,Chu_γ1.7_kl_β0.9_EAGLE to Chu_γ1.7_kh_β0.9_EAGLE,kl,kh,475,339,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kh_β0.9_EAGLE,Chu_γ1.7_kb_β0.9_EAGLE,natal kick,sigma,Chu_γ1.7_kh_β0.9_EAGLE to Chu_γ1.7_kb_β0.9_EAGLE,kh,kb,339,49.3,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kl_β0.9_Illustris-TNG,Chu_γ1.7_kh_β0.9_Illustris-TNG,natal kick,sigma,Chu_γ1.7_kl_β0.9_Illustris-TNG to Chu_γ1.7_kh_β0.9_Illustris-TNG,kl,kh,3.5,127,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kh_β0.9_Illustris-TNG,Chu_γ1.7_kb_β0.9_Illustris-TNG,natal kick,sigma,Chu_γ1.7_kh_β0.9_Illustris-TNG to Chu_γ1.7_kb_β0.9_Illustris-TNG,kh,kb,127,738,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kl_β0.9_Madau_Dickinson,Chu_γ1.7_kh_β0.9_Madau_Dickinson,natal kick,sigma,Chu_γ1.7_kl_β0.9_Madau_Dickinson to Chu_γ1.7_kh_β0.9_Madau_Dickinson,kl,kh,26.5,4.8,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kh_β0.9_Madau_Dickinson,Chu_γ1.7_kb_β0.9_Madau_Dickinson,natal kick,sigma,Chu_γ1.7_kh_β0.9_Madau_Dickinson to Chu_γ1.7_kb_β0.9_Madau_Dickinson,kh,kb,4.8,208,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kl_β0.8_Millennium-II,Chu_γ1.7_kh_β0.8_Millennium-II,natal kick,sigma,Chu_γ1.7_kl_β0.8_Millennium-II to Chu_γ1.7_kh_β0.8_Millennium-II,kl,kh,16.7,61.7,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kh_β0.8_Millennium-II,Chu_γ1.7_kb_β0.8_Millennium-II,natal kick,sigma,Chu_γ1.7_kh_β0.8_Millennium-II to Chu_γ1.7_kb_β0.8_Millennium-II,kh,kb,61.7,455,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kl_β0.8_EAGLE,Chu_γ1.7_kh_β0.8_EAGLE,natal kick,sigma,Chu_γ1.7_kl_β0.8_EAGLE to Chu_γ1.7_kh_β0.8_EAGLE,kl,kh,437,899,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kh_β0.8_EAGLE,Chu_γ1.7_kb_β0.8_EAGLE,natal kick,sigma,Chu_γ1.7_kh_β0.8_EAGLE to Chu_γ1.7_kb_β0.8_EAGLE,kh,kb,899,795,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kl_β0.8_Illustris-TNG,Chu_γ1.7_kh_β0.8_Illustris-TNG,natal kick,sigma,Chu_γ1.7_kl_β0.8_Illustris-TNG to Chu_γ1.7_kh_β0.8_Illustris-TNG,kl,kh,121,100,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kh_β0.8_Illustris-TNG,Chu_γ1.7_kb_β0.8_Illustris-TNG,natal kick,sigma,Chu_γ1.7_kh_β0.8_Illustris-TNG to Chu_γ1.7_kb_β0.8_Illustris-TNG,kh,kb,100,89.1,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kl_β0.8_Madau_Dickinson,Chu_γ1.7_kh_β0.8_Madau_Dickinson,natal kick,sigma,Chu_γ1.7_kl_β0.8_Madau_Dickinson to Chu_γ1.7_kh_β0.8_Madau_Dickinson,kl,kh,277,480,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kh_β0.8_Madau_Dickinson,Chu_γ1.7_kb_β0.8_Madau_Dickinson,natal kick,sigma,Chu_γ1.7_kh_β0.8_Madau_Dickinson to Chu_γ1.7_kb_β0.8_Madau_Dickinson,kh,kb,480,411,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kl_β0.6_Millennium-II,Chu_γ1.7_kh_β0.6_Millennium-II,natal kick,sigma,Chu_γ1.7_kl_β0.6_Millennium-II to Chu_γ1.7_kh_β0.6_Millennium-II,kl,kh,423,1336,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kh_β0.6_Millennium-II,Chu_γ1.7_kb_β0.6_Millennium-II,natal kick,sigma,Chu_γ1.7_kh_β0.6_Millennium-II to Chu_γ1.7_kb_β0.6_Millennium-II,kh,kb,1336,1205,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kl_β0.6_EAGLE,Chu_γ1.7_kh_β0.6_EAGLE,natal kick,sigma,Chu_γ1.7_kl_β0.6_EAGLE to Chu_γ1.7_kh_β0.6_EAGLE,kl,kh,46.1,262,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kh_β0.6_EAGLE,Chu_γ1.7_kb_β0.6_EAGLE,natal kick,sigma,Chu_γ1.7_kh_β0.6_EAGLE to Chu_γ1.7_kb_β0.6_EAGLE,kh,kb,262,220,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kl_β0.6_Illustris-TNG,Chu_γ1.7_kh_β0.6_Illustris-TNG,natal kick,sigma,Chu_γ1.7_kl_β0.6_Illustris-TNG to Chu_γ1.7_kh_β0.6_Illustris-TNG,kl,kh,216,749,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kh_β0.6_Illustris-TNG,Chu_γ1.7_kb_β0.6_Illustris-TNG,natal kick,sigma,Chu_γ1.7_kh_β0.6_Illustris-TNG to Chu_γ1.7_kb_β0.6_Illustris-TNG,kh,kb,749,655,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kl_β0.6_Madau_Dickinson,Chu_γ1.7_kh_β0.6_Madau_Dickinson,natal kick,sigma,Chu_γ1.7_kl_β0.6_Madau_Dickinson to Chu_γ1.7_kh_β0.6_Madau_Dickinson,kl,kh,529,9.4,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.7_kh_β0.6_Madau_Dickinson,Chu_γ1.7_kb_β0.6_Madau_Dickinson,natal kick,sigma,Chu_γ1.7_kh_β0.6_Madau_Dickinson to Chu_γ1.7_kb_β0.6_Madau_Dickinson,kh,kb,9.4,59.8,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kl_β0.9_Millennium-II,Chu_α0.1_kl_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_α0.1_kl_β0.9_Millennium-II to Chu_α0.1_kl_β0.8_Millennium-II,0.9,0.8,23.7,27.8,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kl_β0.8_Millennium-II,Chu_α0.1_kl_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_α0.1_kl_β0.8_Millennium-II to Chu_α0.1_kl_β0.6_Millennium-II,0.8,0.6,27.8,255,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kl_β0.9_EAGLE,Chu_α0.1_kl_β0.8_EAGLE,mass transfer efficiency,beta,Chu_α0.1_kl_β0.9_EAGLE to Chu_α0.1_kl_β0.8_EAGLE,0.9,0.8,1.1,125,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kl_β0.8_EAGLE,Chu_α0.1_kl_β0.6_EAGLE,mass transfer efficiency,beta,Chu_α0.1_kl_β0.8_EAGLE to Chu_α0.1_kl_β0.6_EAGLE,0.8,0.6,125,0.4,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kl_β0.9_Illustris-TNG,Chu_α0.1_kl_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_α0.1_kl_β0.9_Illustris-TNG to Chu_α0.1_kl_β0.8_Illustris-TNG,0.9,0.8,13.9,441,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kl_β0.8_Illustris-TNG,Chu_α0.1_kl_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_α0.1_kl_β0.8_Illustris-TNG to Chu_α0.1_kl_β0.6_Illustris-TNG,0.8,0.6,441,21.5,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kl_β0.9_Madau_Dickinson,Chu_α0.1_kl_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_α0.1_kl_β0.9_Madau_Dickinson to Chu_α0.1_kl_β0.8_Madau_Dickinson,0.9,0.8,214,82.4,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kl_β0.8_Madau_Dickinson,Chu_α0.1_kl_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_α0.1_kl_β0.8_Madau_Dickinson to Chu_α0.1_kl_β0.6_Madau_Dickinson,0.8,0.6,82.4,13.4,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kh_β0.9_Millennium-II,Chu_α0.1_kh_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_α0.1_kh_β0.9_Millennium-II to Chu_α0.1_kh_β0.8_Millennium-II,0.9,0.8,188,23.3,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kh_β0.8_Millennium-II,Chu_α0.1_kh_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_α0.1_kh_β0.8_Millennium-II to Chu_α0.1_kh_β0.6_Millennium-II,0.8,0.6,23.3,161,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kh_β0.9_EAGLE,Chu_α0.1_kh_β0.8_EAGLE,mass transfer efficiency,beta,Chu_α0.1_kh_β0.9_EAGLE to Chu_α0.1_kh_β0.8_EAGLE,0.9,0.8,71.2,96.2,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kh_β0.8_EAGLE,Chu_α0.1_kh_β0.6_EAGLE,mass transfer efficiency,beta,Chu_α0.1_kh_β0.8_EAGLE to Chu_α0.1_kh_β0.6_EAGLE,0.8,0.6,96.2,19.7,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kh_β0.9_Illustris-TNG,Chu_α0.1_kh_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_α0.1_kh_β0.9_Illustris-TNG to Chu_α0.1_kh_β0.8_Illustris-TNG,0.9,0.8,143,172,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kh_β0.8_Illustris-TNG,Chu_α0.1_kh_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_α0.1_kh_β0.8_Illustris-TNG to Chu_α0.1_kh_β0.6_Illustris-TNG,0.8,0.6,172,0.9,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kh_β0.9_Madau_Dickinson,Chu_α0.1_kh_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_α0.1_kh_β0.9_Madau_Dickinson to Chu_α0.1_kh_β0.8_Madau_Dickinson,0.9,0.8,161,76.9,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kh_β0.8_Madau_Dickinson,Chu_α0.1_kh_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_α0.1_kh_β0.8_Madau_Dickinson to Chu_α0.1_kh_β0.6_Madau_Dickinson,0.8,0.6,76.9,11.5,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kb_β0.9_Millennium-II,Chu_α0.1_kb_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_α0.1_kb_β0.9_Millennium-II to Chu_α0.1_kb_β0.8_Millennium-II,0.9,0.8,160,63.9,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kb_β0.8_Millennium-II,Chu_α0.1_kb_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_α0.1_kb_β0.8_Millennium-II to Chu_α0.1_kb_β0.6_Millennium-II,0.8,0.6,63.9,8.9,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kb_β0.9_EAGLE,Chu_α0.1_kb_β0.8_EAGLE,mass transfer efficiency,beta,Chu_α0.1_kb_β0.9_EAGLE to Chu_α0.1_kb_β0.8_EAGLE,0.9,0.8,19.3,201,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kb_β0.8_EAGLE,Chu_α0.1_kb_β0.6_EAGLE,mass transfer efficiency,beta,Chu_α0.1_kb_β0.8_EAGLE to Chu_α0.1_kb_β0.6_EAGLE,0.8,0.6,201,126,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kb_β0.9_Illustris-TNG,Chu_α0.1_kb_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_α0.1_kb_β0.9_Illustris-TNG to Chu_α0.1_kb_β0.8_Illustris-TNG,0.9,0.8,92.6,0.4,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kb_β0.8_Illustris-TNG,Chu_α0.1_kb_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_α0.1_kb_β0.8_Illustris-TNG to Chu_α0.1_kb_β0.6_Illustris-TNG,0.8,0.6,0.4,52.7,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kb_β0.9_Madau_Dickinson,Chu_α0.1_kb_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_α0.1_kb_β0.9_Madau_Dickinson to Chu_α0.1_kb_β0.8_Madau_Dickinson,0.9,0.8,358,14.1,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α0.1_kb_β0.8_Madau_Dickinson,Chu_α0.1_kb_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_α0.1_kb_β0.8_Madau_Dickinson to Chu_α0.1_kb_β0.6_Madau_Dickinson,0.8,0.6,14.1,104,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kl_β0.9_Millennium-II,Chu_α1.0_kl_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_α1.0_kl_β0.9_Millennium-II to Chu_α1.0_kl_β0.8_Millennium-II,0.9,0.8,118,51.5,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kl_β0.8_Millennium-II,Chu_α1.0_kl_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_α1.0_kl_β0.8_Millennium-II to Chu_α1.0_kl_β0.6_Millennium-II,0.8,0.6,51.5,20.1,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kl_β0.9_EAGLE,Chu_α1.0_kl_β0.8_EAGLE,mass transfer efficiency,beta,Chu_α1.0_kl_β0.9_EAGLE to Chu_α1.0_kl_β0.8_EAGLE,0.9,0.8,16.4,94.6,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kl_β0.8_EAGLE,Chu_α1.0_kl_β0.6_EAGLE,mass transfer efficiency,beta,Chu_α1.0_kl_β0.8_EAGLE to Chu_α1.0_kl_β0.6_EAGLE,0.8,0.6,94.6,302,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kl_β0.9_Illustris-TNG,Chu_α1.0_kl_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_α1.0_kl_β0.9_Illustris-TNG to Chu_α1.0_kl_β0.8_Illustris-TNG,0.9,0.8,67.7,35.6,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kl_β0.8_Illustris-TNG,Chu_α1.0_kl_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_α1.0_kl_β0.8_Illustris-TNG to Chu_α1.0_kl_β0.6_Illustris-TNG,0.8,0.6,35.6,37.3,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kl_β0.9_Madau_Dickinson,Chu_α1.0_kl_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_α1.0_kl_β0.9_Madau_Dickinson to Chu_α1.0_kl_β0.8_Madau_Dickinson,0.9,0.8,81.1,1.5,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kl_β0.8_Madau_Dickinson,Chu_α1.0_kl_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_α1.0_kl_β0.8_Madau_Dickinson to Chu_α1.0_kl_β0.6_Madau_Dickinson,0.8,0.6,1.5,171,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kh_β0.9_Millennium-II,Chu_α1.0_kh_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_α1.0_kh_β0.9_Millennium-II to Chu_α1.0_kh_β0.8_Millennium-II,0.9,0.8,518,21.7,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kh_β0.8_Millennium-II,Chu_α1.0_kh_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_α1.0_kh_β0.8_Millennium-II to Chu_α1.0_kh_β0.6_Millennium-II,0.8,0.6,21.7,153,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kh_β0.9_EAGLE,Chu_α1.0_kh_β0.8_EAGLE,mass transfer efficiency,beta,Chu_α1.0_kh_β0.9_EAGLE to Chu_α1.0_kh_β0.8_EAGLE,0.9,0.8,102,13.7,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kh_β0.8_EAGLE,Chu_α1.0_kh_β0.6_EAGLE,mass transfer efficiency,beta,Chu_α1.0_kh_β0.8_EAGLE to Chu_α1.0_kh_β0.6_EAGLE,0.8,0.6,13.7,183,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kh_β0.9_Illustris-TNG,Chu_α1.0_kh_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_α1.0_kh_β0.9_Illustris-TNG to Chu_α1.0_kh_β0.8_Illustris-TNG,0.9,0.8,303,181,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kh_β0.8_Illustris-TNG,Chu_α1.0_kh_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_α1.0_kh_β0.8_Illustris-TNG to Chu_α1.0_kh_β0.6_Illustris-TNG,0.8,0.6,181,27.6,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kh_β0.9_Madau_Dickinson,Chu_α1.0_kh_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_α1.0_kh_β0.9_Madau_Dickinson to Chu_α1.0_kh_β0.8_Madau_Dickinson,0.9,0.8,0.5,81.5,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kh_β0.8_Madau_Dickinson,Chu_α1.0_kh_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_α1.0_kh_β0.8_Madau_Dickinson to Chu_α1.0_kh_β0.6_Madau_Dickinson,0.8,0.6,81.5,109,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kb_β0.9_Millennium-II,Chu_α1.0_kb_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_α1.0_kb_β0.9_Millennium-II to Chu_α1.0_kb_β0.8_Millennium-II,0.9,0.8,128,1.8,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kb_β0.8_Millennium-II,Chu_α1.0_kb_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_α1.0_kb_β0.8_Millennium-II to Chu_α1.0_kb_β0.6_Millennium-II,0.8,0.6,1.8,258,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kb_β0.9_EAGLE,Chu_α1.0_kb_β0.8_EAGLE,mass transfer efficiency,beta,Chu_α1.0_kb_β0.9_EAGLE to Chu_α1.0_kb_β0.8_EAGLE,0.9,0.8,83.7,25.2,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kb_β0.8_EAGLE,Chu_α1.0_kb_β0.6_EAGLE,mass transfer efficiency,beta,Chu_α1.0_kb_β0.8_EAGLE to Chu_α1.0_kb_β0.6_EAGLE,0.8,0.6,25.2,713,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kb_β0.9_Illustris-TNG,Chu_α1.0_kb_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_α1.0_kb_β0.9_Illustris-TNG to Chu_α1.0_kb_β0.8_Illustris-TNG,0.9,0.8,152,437,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kb_β0.8_Illustris-TNG,Chu_α1.0_kb_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_α1.0_kb_β0.8_Illustris-TNG to Chu_α1.0_kb_β0.6_Illustris-TNG,0.8,0.6,437,164,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kb_β0.9_Madau_Dickinson,Chu_α1.0_kb_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_α1.0_kb_β0.9_Madau_Dickinson to Chu_α1.0_kb_β0.8_Madau_Dickinson,0.9,0.8,41.5,61.6,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α1.0_kb_β0.8_Madau_Dickinson,Chu_α1.0_kb_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_α1.0_kb_β0.8_Madau_Dickinson to Chu_α1.0_kb_β0.6_Madau_Dickinson,0.8,0.6,61.6,446,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kl_β0.9_Millennium-II,Chu_α10_kl_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_α10_kl_β0.9_Millennium-II to Chu_α10_kl_β0.8_Millennium-II,0.9,0.8,57.6,280,,NS-NS
