DCOlabel,SFRD_variation,source_file,model_name,total_rate,without_CE_fraction,with_CE_fraction,sum_CE_fractions,sum_minus_one,fractions_sum_to_one
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,Q,294.22694809241,0.5818268699298371,0.41817313007016255,0.9999999999999997,-3.3306690738754696e-16,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,R,282.3574713207036,0.5409074328770813,0.4590925671229174,0.9999999999999987,-1.3322676295501878e-15,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,S,351.9412971773809,0.6503013894752214,0.349698610524778,0.9999999999999994,-5.551115123125783e-16,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,T,154.48210226357915,0.5393563853258913,0.46064361467410847,0.9999999999999998,-2.220446049250313e-16,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,A,260.8805339114889,0.5722864901527124,0.4277135098472884,1.0000000000000009,8.881784197001252e-16,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,B,203.82056521915808,0.4608532704048209,0.5391236950238429,0.9999769654286639,-2.303457133612241e-05,False
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,C,231.71528655904444,0.6277243051344199,0.37227569486558026,1.0000000000000002,2.220446049250313e-16,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,D,291.916763699389,0.7707967165600267,0.2292032834399734,1.0,0.0,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,E,259.7613689014534,0.5752093446591486,0.424790655340851,0.9999999999999996,-4.440892098500626e-16,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,F,436.24374594699873,0.3599811635940815,0.640018836405919,1.0000000000000004,4.440892098500626e-16,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,G,157.0130193216965,0.9137513908377825,0.08624860916221765,1.0,0.0,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,H,231.713782033444,0.6522538085873969,0.347746191412603,0.9999999999999999,-1.1102230246251565e-16,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,I,362.5144091567984,0.4179082104504281,0.5820917895495717,0.9999999999999998,-2.220446049250313e-16,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,J,250.22138092278888,0.5708904230132525,0.4291095769867472,0.9999999999999998,-2.220446049250313e-16,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,K,434.3210608801362,0.3572196219894332,0.6427803780105659,0.9999999999999991,-8.881784197001252e-16,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,L,247.51504309004665,0.6353469078509577,0.3646530921490418,0.9999999999999996,-4.440892098500626e-16,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,M,289.24999719738776,0.5335617054638493,0.46643829453615004,0.9999999999999993,-6.661338147750939e-16,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,N,239.18385412964508,0.6068778033810169,0.39312219661898257,0.9999999999999996,-4.440892098500626e-16,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,O,264.50114887480896,0.5813333403485135,0.4186666596514862,0.9999999999999997,-3.3306690738754696e-16,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,P,281.5491347146646,0.5525793589299608,0.4474206410700394,1.0000000000000002,2.220446049250313e-16,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,Q,305.54224793607153,0.5184237051491686,0.4815762948508314,1.0,0.0,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,R,293.33484293566426,0.4713199644295031,0.5286800355704965,0.9999999999999996,-4.440892098500626e-16,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,S,390.2259228088235,0.6370826871400002,0.3629173128599997,0.9999999999999998,-2.220446049250313e-16,True
BHBH,233,Formation_Channels_Local_Rates_BHBH_xyz_233.csv,T,120.59992792707172,0.4446262807791964,0.5553737192208037,1.0,0.0,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,A,352.9607537228633,0.4518917341176478,0.548108265882352,0.9999999999999998,-2.220446049250313e-16,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,B,295.1016210324471,0.35153228715570695,0.6484422809454564,0.9999745681011634,-2.5431898836636435e-05,False
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,C,283.9398786041064,0.5390228303751317,0.4609771696248683,1.0,0.0,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,D,319.9045102935805,0.7151911777894367,0.28480882221056275,0.9999999999999996,-4.440892098500626e-16,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,E,350.0057910409955,0.4542138421536663,0.5457861578463334,0.9999999999999998,-2.220446049250313e-16,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,F,646.0794121018507,0.2827048962052812,0.7172951037947187,1.0,0.0,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,G,0.0,0.835448884842676,0.1645511151573249,1.0000000000000009,8.881784197001252e-16,True
